Statistical profiling result from isolate-0x4ea6bf0-409463-v8-409463.log, (26432 ticks, 89 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
      6   85.7%          LazyCompile: *Subscriber.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:81:49
      6  100.0%            LazyCompile: *Subscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:95:47
      1   14.3%          LazyCompile: *SimpleInnerSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:33:58
      1  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      6    1.7%        LazyCompile: ~stat node:internal/modules/cjs/loader:145:14
      4   66.7%          LazyCompile: ~Module._findPath node:internal/modules/cjs/loader:485:28
      4  100.0%            LazyCompile: ~Module._resolveFilename node:internal/modules/cjs/loader:840:35
      2   33.3%          LazyCompile: ~tryFile node:internal/modules/cjs/loader:375:17
      2  100.0%            LazyCompile: ~tryExtensions node:internal/modules/cjs/loader:391:23
      4    1.1%        LazyCompile: ~resolve /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:72:21
      4  100.0%          LazyCompile: ~handle /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/server/http.server.listener.js:17:20
      3   75.0%            LazyCompile: *emit node:events:318:44
      1   25.0%            LazyCompile: ~emit node:events:318:44
      4    1.1%        LazyCompile: *clearBuffer node:internal/streams/writable:534:21
      4  100.0%          LazyCompile: *end node:_http_outgoing:836:45
      4  100.0%            LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
    284    7.6%      LazyCompile: *writeHead node:_http_server:277:19
    277   97.5%        LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
    277  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    277  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
      4    1.4%        LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/response/http.responseHandler.js:15:53
      4  100.0%          LazyCompile: ~<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
      4  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
      3    1.1%        LazyCompile: ~<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/response/http.responseHandler.js:15:53
      3  100.0%          LazyCompile: ~<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
      3  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    258    6.9%      LazyCompile: *_storeHeader node:_http_outgoing:379:22
    258  100.0%        LazyCompile: *writeHead node:_http_server:277:19
    249   96.5%          LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
    249  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
      7    2.7%          LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/response/http.responseHandler.js:15:53
      7  100.0%            LazyCompile: ~<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
    212    5.7%      LazyCompile: *clearBuffer node:internal/streams/writable:534:21
    204   96.2%        LazyCompile: *end node:_http_outgoing:836:45
    204  100.0%          LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
    204  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
      7    3.3%        LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/response/http.responseHandler.js:15:53
      7  100.0%          LazyCompile: ~<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
      7  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    167    4.5%      LazyCompile: ~compileFunction node:vm:311:25
    167  100.0%        LazyCompile: ~wrapSafe node:internal/modules/cjs/loader:1008:18
    167  100.0%          LazyCompile: ~Module._compile node:internal/modules/cjs/loader:1046:37
    167  100.0%            LazyCompile: ~Module._extensions..js node:internal/modules/cjs/loader:1101:37
    141    3.8%      LazyCompile: *resOnFinish node:_http_server:796:21
    136   96.5%        LazyCompile: *onFinish node:_http_outgoing:831:18
    136  100.0%          LazyCompile: *afterWriteTick node:internal/streams/writable:488:24
    136  100.0%            LazyCompile: *processTicksAndRejections node:internal/process/task_queues:66:35
      5    3.5%        LazyCompile: *emit node:events:318:44
      5  100.0%          LazyCompile: ~onFinish node:_http_outgoing:831:18
      3   60.0%            LazyCompile: *callback node:internal/streams/writable:555:44
      2   40.0%            LazyCompile: *afterWriteTick node:internal/streams/writable:488:24
    115    3.1%      LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.helpers.js:14:29
    114   99.1%        LazyCompile: *MapToSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:37:48
    114  100.0%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    114  100.0%            LazyCompile: *MapToOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:25:45
     98    2.6%      LazyCompile: *exports.contentTypeFactory /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/response/http.responseContentType.factory.js:14:30
     98  100.0%        LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
     98  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     98  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     92    2.5%      LazyCompile: ~writevGeneric node:internal/stream_base_commons:122:23
     92  100.0%        LazyCompile: ~Socket._writeGeneric node:net:748:42
     92  100.0%          LazyCompile: ~Socket._writev node:net:780:36
     92  100.0%            LazyCompile: ~doWrite node:internal/streams/writable:404:17
     66    1.8%      LazyCompile: *resolve /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:72:21
     66  100.0%        LazyCompile: *handle /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/server/http.server.listener.js:17:20
     66  100.0%          LazyCompile: *parserOnIncoming node:_http_server:860:26
     66  100.0%            LazyCompile: *parserOnHeadersComplete node:_http_common:78:33
     56    1.5%      LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
     53   94.6%        LazyCompile: ~nativeModuleRequire node:internal/bootstrap/loaders:306:29
      6   11.3%          Eval: ~<anonymous> node:crypto:1:1
      6  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      5    9.4%          Eval: ~<anonymous> node:internal/child_process:1:1
      5  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      4    7.5%          Eval: ~<anonymous> node:child_process:1:1
      4  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      3    5.7%          Eval: ~<anonymous> node:tls:1:1
      3  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      3    5.7%          Eval: ~<anonymous> node:internal/modules/esm/loader:1:1
      3  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      3    5.7%          Eval: ~<anonymous> node:http:1:1
      3  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      3    5.7%          Eval: ~<anonymous> node:_http_client:1:1
      3  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      2    3.8%          LazyCompile: ~setupChildProcessIpcChannel node:internal/bootstrap/pre_execution:329:37
      2  100.0%            LazyCompile: ~prepareMainThreadExecution node:internal/bootstrap/pre_execution:21:36
      2    3.8%          LazyCompile: ~initializeCJSLoader node:internal/bootstrap/pre_execution:413:29
      2  100.0%            LazyCompile: ~prepareMainThreadExecution node:internal/bootstrap/pre_execution:21:36
      2    3.8%          Eval: ~<anonymous> node:internal/process/esm_loader:1:1
      2  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      2    3.8%          Eval: ~<anonymous> node:internal/modules/package_json_reader:1:1
      2  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      2    3.8%          Eval: ~<anonymous> node:internal/modules/esm/get_source:1:1
      2  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      2    3.8%          Eval: ~<anonymous> node:internal/modules/cjs/loader:1:1
      2  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      2    3.8%          Eval: ~<anonymous> node:internal/main/run_main_module:1:1
      1    1.9%          LazyCompile: ~setupInspectorHooks node:internal/bootstrap/pre_execution:224:29
      1  100.0%            LazyCompile: ~prepareMainThreadExecution node:internal/bootstrap/pre_execution:21:36
      1    1.9%          LazyCompile: ~lookupAndListen node:net:1490:25
      1  100.0%            LazyCompile: ~Server.listen node:net:1391:35
      1    1.9%          Eval: ~<anonymous> node:tty:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      1    1.9%          Eval: ~<anonymous> node:net:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      1    1.9%          Eval: ~<anonymous> node:internal/modules/esm/resolve:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      1    1.9%          Eval: ~<anonymous> node:internal/fs/promises:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      1    1.9%          Eval: ~<anonymous> node:internal/crypto/random:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      1    1.9%          Eval: ~<anonymous> node:internal/crypto/hkdf:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      1    1.9%          Eval: ~<anonymous> node:internal/cluster/child:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      1    1.9%          Eval: ~<anonymous> node:internal/bootstrap/pre_execution:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      1    1.9%          Eval: ~<anonymous> node:cluster:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      1    1.9%          Eval: ~<anonymous> node:_http_common:1:1
      1  100.0%            LazyCompile: ~compileForInternalLoader node:internal/bootstrap/loaders:273:27
      3    5.4%        LazyCompile: ~compileForPublicLoader node:internal/bootstrap/loaders:220:25
      3  100.0%          LazyCompile: ~loadNativeModule node:internal/modules/cjs/helpers:35:26
      3  100.0%            LazyCompile: ~Module._load node:internal/modules/cjs/loader:748:24
     43    1.2%      LazyCompile: *Subscription.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscription.js:17:51
     36   83.7%        LazyCompile: *Subscriber.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:81:49
     26   72.2%          LazyCompile: *Subscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:95:47
     15   57.7%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     11   42.3%            LazyCompile: *MergeMapSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:85:55
     10   27.8%          LazyCompile: ~SimpleInnerSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:33:58
      6   60.0%            LazyCompile: *Subscriber.complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:75:46
      4   40.0%            LazyCompile: ~Subscriber.complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:75:46
      5   11.6%        LazyCompile: *SimpleInnerSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:33:58
      5  100.0%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      5  100.0%            LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
      1    2.3%        LazyCompile: ~Subscriber.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:81:49
      1  100.0%          LazyCompile: ~SimpleInnerSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:33:58
      1  100.0%            LazyCompile: ~Subscriber.complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:75:46
      1    2.3%        LazyCompile: *Subscription.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscription.js:17:51
      1  100.0%          LazyCompile: *Subscriber.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:81:49
      1  100.0%            LazyCompile: *Subscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:95:47
   1323    8.6%    LazyCompile: *clearBuffer node:internal/streams/writable:534:21
   1302   98.4%      LazyCompile: *end node:_http_outgoing:836:45
   1302  100.0%        LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
   1302  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
   1302  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     17    1.3%      LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/response/http.responseHandler.js:15:53
     17  100.0%        LazyCompile: ~<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
     17  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     17  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    428    2.8%    LazyCompile: *Subscription.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscription.js:17:51
    334   78.0%      LazyCompile: *Subscriber.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:81:49
    326   97.6%        LazyCompile: *Subscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:95:47
    266   81.6%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    170   63.9%            LazyCompile: *MapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:31:43
     93   35.0%            LazyCompile: *MapToOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:25:45
     60   18.4%          LazyCompile: *MergeMapSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:85:55
     60  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      8    2.4%        LazyCompile: ~SimpleInnerSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:33:58
      4   50.0%          LazyCompile: ~Subscriber.complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:75:46
      4  100.0%            LazyCompile: ~Subscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:95:47
      4   50.0%          LazyCompile: *Subscriber.complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:75:46
      4  100.0%            LazyCompile: ~Subscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:95:47
     65   15.2%      LazyCompile: *Subscription.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscription.js:17:51
     65  100.0%        LazyCompile: *Subscriber.unsubscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:81:49
     64   98.5%          LazyCompile: *Subscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:95:47
     51   79.7%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     13   20.3%            LazyCompile: *MergeMapSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:85:55
      1    1.5%          LazyCompile: ~SimpleInnerSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:33:58
      1  100.0%            LazyCompile: ~Subscriber.complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:75:46
     28    6.5%      LazyCompile: *SimpleInnerSubscriber._complete /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:33:58
     28  100.0%        LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     28  100.0%          LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
     28  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    404    2.6%    LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
    404  100.0%      LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    404  100.0%        LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    404  100.0%          LazyCompile: *MapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:46:46
    404  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    397    2.6%    LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    105   26.4%      LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
     45   42.9%        LazyCompile: *resolve /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:72:21
     45  100.0%          LazyCompile: *handle /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/server/http.server.listener.js:17:20
     45  100.0%            LazyCompile: *parserOnIncoming node:_http_server:860:26
     21   20.0%        LazyCompile: *stream$.subscribe.type /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:55:62
     21  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
